98.852654,98.640167,98.882996,99.497742,99.946274,98.645256,97.218384,96.213005,95.570702,94.506409,90.79007,86.657631,82.917839,79.755638,77.171814,75.175026,73.773537,73.067749,73.489319,76.199989,79.979546,84.191673,87.97612,89.302742,90.32859,91.916145,94.166847,96.186264,95.047043,93.95932,93.734474,92.78653,85.729424,77.799332,70.647346,64.363022,58.573528,53.381695,48.827526,44.902538,41.409588,37.659115,34.113224,30.812239,27.884764,26.06811,24.147175,21.596781,18.411055,15.586048,16.298365,17.465937,18.114117,17.989937,16.620811,14.697756,12.474133,10.084334,7.942317,7.2426696,6.7322063,6.0063262,5.2215309,5.1452689,5.0415049,4.7014122,4.1620202,3.6349862,3.6354685,3.7030776,3.699198,3.699259,4.0089898,4.2948656,4.4457579,4.5101233,4.7090731,4.7751169,4.6033058,4.2222056,3.9151716,4.5059762,4.9490509,4.907805,4.9925046,7.5649958,9.9715033,11.288968,11.547271,11.918101,15.880483,19.932734,22.888973,24.703802,26.01018,26.485296,26.193342,25.179726,22.894442,17.373928,11.151584,5.4601998,1.0109659,-2.6849289,-6.0116234,-9.1521015,-12.185163,-15.148844,-18.06933,-20.973263,-23.889856,-26.835648,-29.77334,-32.74633,-35.710621,-38.480183,-40.576569,-42.439888,-44.199978,-45.711338,-46.416508,-46.900166,-47.367081,-47.870529,-48.471386,-49.339867,-50.289509,-51.255924,-52.242146,-53.318626,-54.675354,-56.122932,-57.590679,-59.0625,-60.508785,-61.634777,-62.756729,-63.909752,-65.059174,-66.025192,-66.286034,-66.345993,-66.364807,-66.365379,-66.36602,-66.423935,-66.718025,-67.695366,-68.990463,-70.466217,-72.006622,-73.223099,-73.054329,-72.562111,-72.128899,-71.834763,-71.662308,-71.50663,-71.08403,-70.732285,-70.504868,-69.663681,-68.985054,-68.533142,-68.265503,-68.054001,-67.573105,-67.128899,-66.805473,-66.524498,-66.007103,-65.521843,-65.142288,-64.80162,-64.261673,-63.76712,-63.389225,-63.049709,-62.454094,-61.941277,-61.650845,-61.573803,-61.110172,-60.909309,-61.010521,-61.376175
98.063545,97.803528,98.003853,98.673775,99.515343,97.764969,96.223656,95.219818,94.726471,94.260422,89.952698,85.6866,81.959396,78.836395,76.283638,74.318108,72.92498,72.137894,72.239204,75.263008,79.136787,83.47863,87.751587,88.400993,89.107903,90.497574,92.744659,95.38089,93.194893,91.750015,91.759689,92.290436,83.99231,76.02784,69.206703,63.263016,57.5639,52.395599,47.819904,43.91185,40.646572,36.927647,33.618759,30.541475,27.619019,26.313515,24.695747,22.348288,19.106686,15.45417,16.874084,17.997019,18.430019,18.259354,16.632612,14.663528,12.470315,10.054258,7.6322765,7.2986531,6.8900189,6.1304278,5.1220737,5.2039857,5.0849724,4.6822162,4.0596461,3.3704686,3.4830642,3.5723326,3.5466278,3.4659319,3.8770566,4.198709,4.3455701,4.3590269,4.6525865,4.7726412,4.6346841,4.2455072,3.8000076,4.8252273,5.5561166,5.591507,5.1775651,8.5369902,11.179073,12.553926,12.641481,12.108562,16.991148,21.211832,24.057896,25.56031,26.743616,26.930538,26.343445,25.198729,23.254393,16.907146,10.277245,4.3018436,0.17488517,-3.2690284,-6.4679923,-9.5486259,-12.549899,-15.489796,-18.384455,-21.256491,-24.140919,-27.07766,-30.004478,-32.995419,-36.009655,-38.916985,-40.894741,-42.714512,-44.486889,-46.139748,-46.692585,-47.152843,-47.63604,-48.147591,-48.714695,-49.639503,-50.604164,-51.568718,-52.537075,-53.559258,-54.967186,-56.424801,-57.875603,-59.297474,-60.651531,-61.842739,-62.991013,-64.146667,-65.32177,-66.426628,-66.566078,-66.622726,-66.667007,-66.673553,-66.659119,-66.66291,-66.808342,-67.847069,-69.129662,-70.58654,-72.183365,-73.679886,-73.226074,-72.670464,-72.246208,-71.967094,-71.811104,-71.706238,-71.135483,-70.635345,-70.194847,-69.56192,-69.002007,-68.60273,-68.37529,-68.256012,-67.695862,-67.238113,-66.937248,-66.736801,-66.151268,-65.654709,-65.293259,-65.016838,-64.405045,-63.884617,-63.511482,-63.238571,-62.531807,-61.94455,-61.539097,-61.271263,-60.964542,-60.877033,-61.044559,-61.440228
96.718903,96.409927,96.412056,96.636948,96.710884,95.618355,94.379929,93.334579,92.40094,90.992836,87.63237,83.848831,80.30761,77.260513,74.802223,72.928261,71.643272,71.073112,71.627464,74.160217,77.694946,81.543297,84.849701,86.085838,86.791725,87.692085,88.897957,89.780884,88.411224,86.85421,85.684723,83.978279,78.434387,72.295341,66.552582,61.184708,55.857265,50.760918,46.055897,41.891853,38.406288,35.434891,32.95903,30.738848,28.770678,27.533255,26.224335,24.483006,22.26511,20.080574,19.772495,19.588921,19.07358,18.161848,16.620874,14.813412,12.849674,10.820045,9.0236616,8.2475452,7.6870298,7.0408959,6.3318653,5.9653764,5.539351,4.9794588,4.3431602,3.7939713,3.6787083,3.6761334,3.675966,3.7331557,4.0547137,4.3645668,4.5524988,4.677444,4.9404502,5.1014109,5.0671453,4.9313631,5.0498676,6.1228442,7.3623743,8.3946733,9.4526443,11.891842,14.138484,15.698237,16.634283,17.693462,21.034826,24.438185,27.020527,28.44698,28.791262,28.135048,26.730801,24.576391,21.18231,15.413732,8.8548698,2.3531308,-0.9299311,-3.9686186,-7.0033603,-10.011101,-12.970097,-15.872663,-18.7199,-21.522299,-24.309887,-27.150434,-30.126814,-33.150074,-36.118076,-38.869236,-41.050331,-42.881405,-44.501301,-45.876137,-46.686176,-47.303402,-47.88245,-48.480125,-49.152363,-50.016743,-50.952194,-51.912804,-52.903255,-53.989811,-55.332096,-56.759087,-58.185314,-59.565548,-60.860847,-62.05368,-63.188797,-64.284653,-65.317978,-66.191322,-66.59127,-66.830513,-66.981613,-67.005547,-66.989037,-67.020714,-67.251907,-68.012039,-69.11969,-70.425659,-71.776009,-72.831818,-72.810349,-72.486885,-72.168343,-71.918991,-71.702576,-71.41436,-70.89167,-70.346649,-69.827736,-69.29512,-68.821968,-68.448029,-68.171234,-67.922569,-67.503105,-67.104362,-66.778557,-66.475777,-66.018593,-65.576462,-65.192253,-64.815727,-64.289001,-63.773563,-63.321831,-62.887306,-62.281601,-61.701355,-61.212322,-60.820755,-60.546295,-60.580936,-60.850651,-61.297134
95.028053,94.65892,94.47863,94.372292,94.079727,93.227104,92.179192,91.134964,89.994377,88.267532,85.18956,81.603035,78.121704,75.092224,72.750137,70.983902,69.750816,69.198357,69.808807,72.321541,75.868111,79.636978,82.664848,83.742462,84.041016,84.297386,84.606018,84.46344,82.964546,80.969704,78.848412,76.216385,72.223976,67.76075,63.327717,58.8382,53.821789,48.70332,43.739498,39.14344,35.425808,33.420597,32.120495,30.934622,29.825563,29.084492,28.315605,27.314682,26.077457,24.688494,23.220373,21.678915,20.050478,18.377556,16.769501,15.114004,13.377088,11.643752,10.15949,9.2845936,8.7039547,8.197505,7.645721,6.9488592,6.1838188,5.403182,4.6645055,4.0962901,3.8920958,3.8453717,3.84936,3.9613264,4.3438382,4.7115507,4.9157767,5.0538521,5.4227285,5.6818151,5.6982245,5.6307559,5.9943566,7.5606775,9.6270027,11.756888,13.862564,16.016642,18.017059,19.753633,21.319929,23.126617,25.815695,28.720018,31.228222,32.599869,31.847116,30.014799,27.657698,24.60721,20.130707,14.410357,8.31285,2.6639557,-1.1885085,-4.4364786,-7.5090623,-10.505766,-13.440157,-16.308052,-19.10146,-21.8127,-24.452522,-27.128866,-30.219925,-33.33604,-36.332787,-39.093178,-41.409405,-43.167934,-44.608433,-45.815022,-46.730186,-47.450897,-48.11068,-48.778004,-49.509773,-50.367645,-51.294106,-52.250187,-53.234219,-54.310844,-55.671246,-57.110447,-58.538807,-59.903221,-61.147945,-62.306099,-63.407444,-64.441208,-65.349426,-66.108658,-66.647926,-67.066193,-67.36779,-67.359474,-67.29174,-67.276001,-67.426636,-67.942558,-68.930962,-70.146706,-71.383125,-72.338913,-72.411057,-72.205933,-71.984848,-71.798508,-71.57515,-71.156258,-70.586967,-69.987511,-69.424652,-68.944572,-68.528992,-68.17231,-67.865601,-67.566109,-67.211266,-66.855728,-66.524963,-66.19445,-65.799767,-65.401855,-65.018478,-64.6091,-64.096054,-63.558372,-63.036896,-62.513428,-61.93148,-61.341946,-60.776772,-60.253353,-59.881374,-60.085194,-60.494778,-61.005672
93.100914,92.705666,92.422699,92.162842,91.754471,90.890251,89.89106,88.910637,87.89093,86.354599,82.98246,79.166237,75.50116,72.327606,70.179703,68.557014,67.283524,66.428352,66.598686,69.669418,73.766472,78.094284,81.642113,81.759651,81.139694,80.677422,80.421936,79.857788,77.647575,74.966919,72.161224,69.182968,66.140785,63.01009,59.947796,56.672359,51.724388,46.465706,41.156723,35.839401,31.376713,31.044783,31.340443,31.229818,30.790684,30.804953,30.693668,30.404985,30.055794,29.38772,26.755793,23.877079,21.117342,18.614756,17.012987,15.526414,13.950393,12.337374,10.912669,10.142218,9.681284,9.3859692,9.0524864,7.9761968,6.8431211,5.8091068,4.8867102,4.1753478,4.0292511,4.0215955,4.0062432,4.0841155,4.7446976,5.2986712,5.4792204,5.4463077,6.1484137,6.5822625,6.5245719,6.1616402,6.2400374,8.7641087,11.947265,15.23198,18.340849,20.362953,22.21063,24.071863,25.989779,28.099377,30.564617,33.350807,36.241638,38.179039,35.599823,32.197865,28.987394,25.532553,19.878885,13.698783,7.6905656,2.3313534,-1.6091167,-4.9429722,-8.0490322,-11.048105,-13.970209,-16.81612,-19.572851,-22.213167,-24.698235,-27.077616,-30.42207,-33.661469,-36.737309,-39.633411,-42.153015,-43.674526,-44.876644,-45.947392,-46.888512,-47.631779,-48.329563,-49.028706,-49.779095,-50.671299,-51.620068,-52.584152,-53.545315,-54.534306,-56.001801,-57.488636,-58.946064,-60.329731,-61.500614,-62.600468,-63.671974,-64.680939,-65.47905,-66.167702,-66.764946,-67.321434,-67.832588,-67.693108,-67.535263,-67.408264,-67.347969,-67.545738,-68.568314,-69.804535,-71.062027,-72.195976,-72.070786,-71.866104,-71.728905,-71.661415,-71.542763,-70.969528,-70.280235,-69.589485,-68.957413,-68.538429,-68.178894,-67.842232,-67.533142,-67.224449,-66.896538,-66.565689,-66.244293,-65.925133,-65.556473,-65.193207,-64.839226,-64.449539,-63.896343,-63.308037,-62.729069,-62.155891,-61.567169,-60.957802,-60.333511,-59.67149,-59.034943,-59.528858,-60.08247,-60.644386
91.035294,90.655327,90.314156,89.993309,89.617447,88.567223,87.505203,86.565048,85.81208,84.99456,80.744186,76.482262,72.527641,69.015388,67.275436,65.888382,64.613495,63.315727,62.309086,66.59565,71.34568,76.409546,81.446098,79.530083,77.749626,76.627258,76.061691,75.691254,72.332062,68.942444,65.640854,62.395226,60.139614,58.031036,56.233356,54.694412,49.418114,44.219578,38.907558,32.932041,26.638851,29.322695,31.411455,32.214863,32.028423,32.91058,33.28513,33.400864,33.71714,34.237617,29.916321,25.857969,22.156757,18.695024,17.416536,16.120123,14.627426,12.992835,11.380228,10.817734,10.46594,10.365623,10.478668,8.8040009,7.3426847,6.1284704,5.0381069,4.0726624,4.1889486,4.3128963,4.2971988,4.2064528,5.49512,6.4312425,6.6473789,6.1285567,7.5313749,8.1392336,7.8907166,6.9513435,5.9014955,9.9801617,14.279272,18.596849,22.937326,24.547335,26.306164,28.328211,30.491739,32.722916,34.923889,37.505489,40.86953,44.594414,38.779118,33.599823,29.772499,26.772438,19.445702,12.675425,6.633914,1.2402005,-2.355772,-5.5817008,-8.6633854,-11.654081,-14.569718,-17.412037,-20.174648,-22.848242,-25.441889,-28.067118,-31.11594,-34.208935,-37.259853,-40.29723,-43.222858,-44.247227,-45.185329,-46.134068,-47.029312,-47.815216,-48.546101,-49.256191,-49.985291,-50.950645,-51.948296,-52.959419,-53.995586,-55.112946,-56.475204,-57.916336,-59.382786,-60.829487,-61.868031,-62.892487,-63.943909,-64.992348,-65.657082,-66.278534,-66.861717,-67.38842,-67.785767,-67.821335,-67.720016,-67.533607,-67.237381,-66.920898,-68.192085,-69.413559,-70.461479,-71.243126,-71.388016,-71.355766,-71.340767,-71.429871,-71.582283,-70.755707,-69.945343,-69.176834,-68.432518,-68.130333,-67.825974,-67.499771,-67.200554,-66.894371,-66.578018,-66.258331,-65.940247,-65.620018,-65.2836,-64.955261,-64.646988,-64.330765,-63.683537,-63.030907,-62.404526,-61.800228,-61.209122,-60.599136,-60.007946,-59.461651,-59.09116,-59.313679,-59.749977,-60.279339
89.140511,88.630363,88.149414,87.652084,87.024803,86.012939,84.886703,83.756081,82.557327,80.837173,77.303352,73.334297,69.548134,66.392578,64.529373,63.297993,62.37027,61.725803,61.908562,64.751785,68.447983,72.261215,75.196716,74.582672,73.105614,71.661919,70.356331,68.833519,65.938736,62.664608,59.356483,56.357643,54.274109,52.5163,50.813808,48.914425,45.608131,41.951805,37.989368,33.798058,30.503731,31.691986,33.63448,35.021641,35.676426,36.185627,36.192722,35.839218,35.293594,34.24065,30.962173,27.25968,23.650763,20.486568,18.614561,17.091494,15.557177,13.977402,12.51638,11.594451,10.920909,10.40648,9.8857603,8.6811256,7.4612417,6.3713427,5.4302807,4.7590218,4.7396283,4.9453921,5.2527595,5.8251419,7.2119036,8.6102743,9.5789661,10.041922,10.731533,10.846282,10.385449,9.7149916,9.7838173,12.785872,16.771122,20.980206,24.929085,27.539371,29.918964,32.379601,34.843609,37.038372,38.669819,40.092434,41.444904,41.789124,37.555698,32.500595,27.736958,23.004057,16.654604,10.656306,5.3332567,0.68115133,-2.9880955,-6.2501454,-9.3353634,-12.32131,-15.234662,-18.084085,-20.871696,-23.601557,-26.295742,-29.023939,-31.901335,-34.807758,-37.665634,-40.409218,-42.821495,-44.239494,-45.336769,-46.324207,-47.229176,-48.0387,-48.794151,-49.538719,-50.331486,-51.274632,-52.28471,-53.331978,-54.426933,-55.610184,-56.923851,-58.306068,-59.701691,-61.027424,-62.101364,-63.098763,-64.077827,-65.00679,-65.739967,-66.388893,-66.980888,-67.496674,-67.870438,-68.007042,-67.992577,-67.887741,-67.74231,-67.735809,-68.449333,-69.275597,-70.002434,-70.524239,-70.727928,-70.766312,-70.758102,-70.75563,-70.682457,-70.15374,-69.52124,-68.882088,-68.282593,-67.886826,-67.541237,-67.205948,-66.888649,-66.575439,-66.261337,-65.946411,-65.630882,-65.312752,-64.989708,-64.668953,-64.3433,-63.956482,-63.357021,-62.700279,-62.048061,-61.416393,-60.808159,-60.220104,-59.677597,-59.223,-58.956367,-59.035633,-59.372952,-59.865894
87.215508,86.588722,85.976707,85.348236,84.575821,83.469223,82.202751,80.861664,79.341957,77.22599,73.838547,69.932259,66.125999,63.033276,61.390049,60.529701,60.059731,59.977482,60.642574,62.642708,65.335678,68.060898,69.884178,69.512299,68.106911,66.366493,64.456642,62.263676,59.556103,56.386658,52.954414,49.892597,48.278679,46.914333,45.180878,43.241611,41.743156,39.992329,37.679157,35.107368,33.462986,34.662735,36.865967,38.870266,40.094761,40.157352,39.465149,38.294926,36.717609,34.624443,31.797771,28.484638,24.983246,21.821241,19.795061,18.188368,16.601294,14.980666,13.458014,12.235667,11.185679,10.21102,9.2641439,8.3241501,7.3929167,6.4940906,5.6995349,5.1881557,5.2357569,5.5960989,6.1938787,7.2466702,9.1732931,11.373331,13.347731,14.652459,14.835027,14.274607,13.3374,12.489273,12.678209,15.324171,19.149357,23.285881,27.195488,30.35965,33.31778,36.351444,39.345383,41.696445,42.413239,42.309601,41.651569,39.85001,35.745197,30.528986,24.922789,19.065138,12.955889,7.886003,3.5162208,-0.39454761,-3.8454056,-7.0335197,-10.082287,-13.047955,-15.954363,-18.811705,-21.625246,-24.401224,-27.153704,-29.909786,-32.692436,-35.449394,-38.117058,-40.606789,-42.747314,-44.304768,-45.521645,-46.567383,-47.501648,-48.308479,-49.059639,-49.804619,-50.609848,-51.565411,-52.597729,-53.66925,-54.792641,-56.012871,-57.317249,-58.669437,-60.027863,-61.311478,-62.342804,-63.288765,-64.206161,-65.079636,-65.852631,-66.534851,-67.1586,-67.713707,-68.133308,-68.316315,-68.360313,-68.342079,-68.325356,-68.424019,-68.807144,-69.28479,-69.722397,-70.042725,-70.188393,-70.19828,-70.128166,-70.0186,-69.865028,-69.521492,-69.07769,-68.590904,-68.084633,-67.651573,-67.267593,-66.911964,-66.578499,-66.258606,-65.945244,-65.634048,-65.321617,-65.005318,-64.686508,-64.369171,-64.044327,-63.653076,-63.031513,-62.347206,-61.664913,-61.004078,-60.376808,-59.797184,-59.275803,-58.843204,-58.568882,-58.558186,-58.868599,-59.360588
85.273857,84.505287,83.789467,83.122025,82.334671,81.013153,79.54052,78.047722,76.477638,74.414612,70.676079,66.429008,62.202682,58.688251,57.713726,57.484417,57.465218,57.690319,58.427006,59.9944,62.107841,64.357094,65.933006,65.04612,63.279316,61.174061,58.784401,56.131176,53.638714,50.508209,46.591457,42.793968,42.475742,41.928326,40.057583,37.644615,38.411282,38.769024,37.903404,36.159576,34.872211,37.278542,40.496593,43.454868,45.458832,44.765556,43.163021,41.115654,38.578743,35.599697,33.074356,29.969097,26.237696,22.547878,20.828056,19.372444,17.731617,15.950095,14.208115,12.759776,11.395522,9.9938631,8.6370058,7.9615417,7.303525,6.5483046,5.7822709,5.2498183,5.5348325,6.1091218,6.8644018,8.1337156,11.020765,14.378466,17.677948,20.143,19.569836,18.087746,16.359354,14.692006,14.030896,17.133535,21.324228,25.692793,29.866102,33.198322,36.536205,40.218399,44.149174,47.326572,46.595547,44.801353,42.540936,39.378952,34.609158,28.749004,22.210108,15.237803,8.5221605,4.6194463,1.3684449,-1.8003833,-4.8971353,-7.9234605,-10.893751,-13.820646,-16.712498,-19.574636,-22.410677,-25.223312,-28.014393,-30.782562,-33.514568,-36.173046,-38.715816,-41.071651,-43.099838,-44.627209,-45.840904,-46.893742,-47.851398,-48.618279,-49.33625,-50.037529,-50.794029,-51.809582,-52.886894,-53.970684,-55.087566,-56.348301,-57.665966,-59.01041,-60.367451,-61.689793,-62.605312,-63.481571,-64.35556,-65.215332,-66.024742,-66.721512,-67.386978,-68.030533,-68.568222,-68.732338,-68.784409,-68.813568,-68.853752,-68.947853,-69.131966,-69.35508,-69.56041,-69.722542,-69.775185,-69.706512,-69.536362,-69.314728,-69.173172,-68.952293,-68.657967,-68.307961,-67.83371,-67.380112,-66.971947,-66.600494,-66.25724,-65.935989,-65.626923,-65.32225,-65.014709,-64.697739,-64.375793,-64.057816,-63.750927,-63.424381,-62.708134,-61.97377,-61.25605,-60.559135,-59.901424,-59.321388,-58.795967,-58.330822,-57.972343,-57.840954,-58.227657,-58.773811
83.243004,82.265587,81.484642,80.865784,80.245094,78.555725,76.819717,75.170952,73.679382,72.163536,67.648643,62.973137,58.197487,53.585949,53.959202,54.437458,54.714146,54.99081,55.548107,56.836353,58.591309,60.728588,62.864151,60.854565,58.618786,56.276974,53.595177,50.508385,48.6889,45.861572,41.436283,35.787251,38.310688,39.040237,36.955383,32.698357,36.895195,39.257946,39.445507,37.886909,35.495544,40.14286,44.535858,48.435387,51.753304,49.64233,47.143288,44.477116,41.250683,37.23344,35.361271,32.376122,28.144058,23.118279,22.27025,20.946297,19.07976,16.967682,14.8565,13.290807,11.735383,9.9893999,8.040019,7.836875,7.3976045,6.6920185,5.8401256,5.0418758,5.7803488,6.6227245,7.4432287,8.4881325,12.747147,17.334991,22.083956,26.50699,24.444641,22.001177,19.55744,16.87089,14.278103,18.830433,23.536705,28.1075,32.696445,35.746437,39.241142,43.484917,48.576313,53.814487,50.692738,47.353569,44.044399,40.087795,34.369724,27.617775,20.110794,11.939186,3.5979061,1.5625087,-0.59203637,-3.1787446,-5.9749713,-8.8446522,-11.731048,-14.613975,-17.487976,-20.353231,-23.211214,-26.061087,-28.894667,-31.689619,-34.406025,-37.002579,-39.476563,-41.803722,-43.843079,-45.201344,-46.287491,-47.26104,-48.156124,-48.935535,-49.64127,-50.286926,-50.917854,-52.068554,-53.202175,-54.281887,-55.340191,-56.663586,-57.992786,-59.312565,-60.608265,-61.813374,-62.771587,-63.643108,-64.500298,-65.366135,-66.230438,-66.902908,-67.599953,-68.353775,-69.114334,-69.163773,-69.204788,-69.272102,-69.338684,-69.390244,-69.434288,-69.460068,-69.464638,-69.520905,-69.488159,-69.329643,-69.044098,-68.66452,-68.593636,-68.449692,-68.252907,-68.0373,-67.526878,-67.055725,-66.639069,-66.262283,-65.917557,-65.602142,-65.303993,-65.011864,-64.713982,-64.391724,-64.053467,-63.705635,-63.341438,-62.910229,-62.267643,-61.555779,-60.824306,-60.0863,-59.374035,-58.807335,-58.273121,-57.754501,-57.27766,-56.937817,-57.558971,-58.20208
